CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL195560	321667	CHEMBL195560	321667	ISOPHENOXODIOL	2	240.26	3.07	49.69	0	Oc1ccc(cc1)C2=COc3cc(O)ccc3C2	1506674	IC50		1000000	nM		IC50		1	mM	Not Active	Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305970	CHEMBL832956	B	Binding affinity for human Estrogen receptor Alpha; NC= Nonconvergence with an IC50>1 mM	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			21232	CHEMBL1144341	15887952	J. Med. Chem.	2005	48	10	3463					
CHEMBL523687	470187	CHEMBL523687	470187		5a	396.49	5.42	44.24	1	C(Cc1cc(OCc2ccccc2)nc(OCc3ccccc3)n1)c4ccccc4	2363536	IC50	>	1000000	nM		IC50	>	1000	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	539663	CHEMBL1028198	F	Antagonist activity at ERalpha in human HEC1 cells assessed as inhibition of estrogen-induced transcriptional activity after 24 hrs by reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			45223	CHEMBL1140106	18785725	J. Med. Chem.	2008	51	20	6512	1257	CHEMBL3308740	HEC-1		
CHEMBL499809	470228	CHEMBL499809	470228		25e	344.62	5.72	25.78	1	CC(C)CSc1cc(SCC(C)C)nc(SCC(C)C)n1	2363516	IC50	>	1000000	nM		IC50	>	1000	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	539663	CHEMBL1028198	F	Antagonist activity at ERalpha in human HEC1 cells assessed as inhibition of estrogen-induced transcriptional activity after 24 hrs by reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			45223	CHEMBL1140106	18785725	J. Med. Chem.	2008	51	20	6512	1257	CHEMBL3308740	HEC-1		
CHEMBL494716	470111	CHEMBL494716	470111		2d	394.47	5.81	44.24	1	C(Oc1cc(\C=C\c2ccccc2)nc(OCc3ccccc3)n1)c4ccccc4	2363539	IC50	>	1000000	nM		IC50	>	1000	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	539663	CHEMBL1028198	F	Antagonist activity at ERalpha in human HEC1 cells assessed as inhibition of estrogen-induced transcriptional activity after 24 hrs by reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			45223	CHEMBL1140106	18785725	J. Med. Chem.	2008	51	20	6512	1257	CHEMBL3308740	HEC-1		
CHEMBL448274	470192	CHEMBL448274	470192		9d	594.76	9.12	67.35	2	CC(C)(C)OC(=O)N(Cc1cccc2ccccc12)c3cc(CCc4ccccc4)nc(NCc5cccc6ccccc56)n3	2363534	IC50	>	1000000	nM		IC50	>	1000	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	539663	CHEMBL1028198	F	Antagonist activity at ERalpha in human HEC1 cells assessed as inhibition of estrogen-induced transcriptional activity after 24 hrs by reporter gene assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			45223	CHEMBL1140106	18785725	J. Med. Chem.	2008	51	20	6512	1257	CHEMBL3308740	HEC-1		
CHEMBL424829	321712	CHEMBL424829	321712		8	284.27	2.88	79.9	0	COc1cc(ccc1O)C2=CC(=O)c3cc(O)ccc3O2	1506813	IC50		1000000	nM		IC50		1	mM	Not Active	Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	305970	CHEMBL832956	B	Binding affinity for human Estrogen receptor Alpha; NC= Nonconvergence with an IC50>1 mM	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			21232	CHEMBL1144341	15887952	J. Med. Chem.	2005	48	10	3463					
CHEMBL1784261	1150936	CHEMBL1784261	1150936		4	254.37	1.86	60.69	0	CC(C)[C@]1(O)CC[C@@]2(C)[C@H](O)CCC(=C)[C@@H]2[C@H]1O	6228852	IC50	=	2800000	nM		IC50	=	2.8	10'-3M		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752205	CHEMBL1786581	B	Inhibition of fluorescence-labeled 17beta-estradiol binding to ERalpha receptor after 2 hrs by fluorometric analysis	1	Scientific Literature				Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	8	Homologous protein			57792	CHEMBL1781994	21510635	J. Nat. Prod.	2011	74	5	937					
CHEMBL1784262	1150937	CHEMBL1784262	1150937		5	314.29	2.14	66.38	0	COc1ccc2[C@H]3Oc4cc5OCOc5cc4[C@@]3(O)COc2c1	6228853	IC50	>	5000000	nM		IC50	>	5	10'-3M		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752205	CHEMBL1786581	B	Inhibition of fluorescence-labeled 17beta-estradiol binding to ERalpha receptor after 2 hrs by fluorometric analysis	1	Scientific Literature				Autocuration	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	8	Homologous protein			57792	CHEMBL1781994	21510635	J. Nat. Prod.	2011	74	5	937					
CHEMBL717	34608	CHEMBL717	34608	MEDROXYPROGESTERONE ACETATE	MEDROXYPROGESTERONE ACETATE	386.53	4.66	60.44	0	C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14	7779023	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL720	35486	CHEMBL720	35486	BENZYL ALCOHOL	BENZYL ALCOHOL	108.14	1.18	20.23	0	OCc1ccccc1	7620864	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL726	36842	CHEMBL726	36842	FLUPHENAZINE	FLUPHENAZINE	437.53	4.31	29.95	0	OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	7667948	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1493	418484	CHEMBL1493	418484	FLAVOXATE	FLAVOXATE	391.47	4.41	59.75	0	CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4	7665432	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL290106	46656	CHEMBL290106	46656	BITHIONOL	BITHIONOL	356.06	5.86	40.46	1	Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O	7613810	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1200391	674342	CHEMBL1200391	674342	TROMETHAMINE	TROMETHAMINE	121.14	-2.34	86.71	0	NC(CO)(CO)CO	7791660	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1200406	674357	CHEMBL1200406	674357	DIMENHYDRINATE	DIMENHYDRINATE	469.97				CN(C)CCOC(c1ccccc1)c2ccccc2.CN3C(=O)N(C)c4nc(Cl)[nH]c4C3=O	7707103	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1200604	674555	CHEMBL1200604	674555	TROPICAMIDE	TROPICAMIDE	284.36	2.21	53.43	0	CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2	7793522	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1200748	674699	CHEMBL1201236	675187	CARBIDOPA	S(-)-CARBIDOPA	226.23	-.05	115.81	0	O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	7817860	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1201024	674975	CHEMBL1201268	675219	METHSCOPOLAMINE BROMIDE	METHSCOPOLAMINE BROMIDE	318.39	1.06	59.06	0	[Br-].C[N+]1(C)[C@H]2C[C@@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4	7751670	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1612004	1035888	CHEMBL1612004	1035888		O-ANISIDINE	123.15	1.28	35.25	0	COc1ccccc1N	7723045	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1614641	1037646	CHEMBL1614641	1037646	FLUNOXAPROFEN	FLUNOXAPROFEN	285.27	3.82	63.33	0	C[C@H](C(=O)O)c1ccc2oc(nc2c1)c3ccc(F)cc3	7674141	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1627361	1050252	CHEMBL1627361	1050252		9	521.77	6.55	41.93	2	COc1ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3[C@@H](Cc2c1)Sc5ccc(OCCN6CCCCC6)cc5	272898	IC50					IC50			nM	Not Active		0	BAO_0000190			67489	CHEMBL873597	B	Displacement of [3H]17-beta-estradiol from human Estrogen receptor alpha; Not active means no effect at <1000 nM	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			3914	CHEMBL1132758	10673099	Bioorg. Med. Chem. Lett.	2000	10	2	147					
CHEMBL1629810	1051661	CHEMBL1629810	1051661		2-HYDROXYPROPYL-BETA-CYCLODEXTRIN	1745.77				CC(O)COC[C@@H]1OC[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@H]3COCC(C)O)O[C@@H]4[C@@H](O)[C@H](O)[C@@H](O[C@H]4COCC(C)O)O[C@@H]5[C@@H](O)[C@H](O)[C@@H](O[C@H]5COCC(C)O)O[C@@H]6[C@@H](O)[C@H](O)[C@@H](O[C@H]6COCC(C)O)O[C@@H]7[C@@H](O)[C@H](O)[C@@H](O[C@H]7COCC(C)O)O[C@@H]8[C@@H](O)[C@H](O)[C@@H](O[C@H]8COCC(C)O)O[C@@H]9[C@@H](O)[C@H](O)[C@@H](O[C@H]9COCC(C)O)O[C@@H]1[C@H]2O	7642472	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL696	31811	CHEMBL696	31811	ETHOSUXIMIDE	ETHOSUXIMIDE	141.17	.45	46.17	0	CCC1(C)CC(=O)NC1=O	7650250	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL707	33373	CHEMBL707	33373	DOXAZOSIN	DOXAZOSIN	451.48	1.72	112.27	0	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4	7685854	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1475	402531	CHEMBL1475	402531	TRIOXSALEN	TRIOXSALEN	228.25	3.46	43.35	0	CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12	7787936	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL276832	8788	CHEMBL276832	8788	HYDRALAZINE	HYDRALAZINE	160.18	.92	63.83	0	NNc1nncc2ccccc12	7666567	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1087512	612407	CHEMBL1087512	612407	LECANINDOLE B	2	351.49	4.52	53.09	0	CC1(C)C(=O)CC[C@@]2(C)[C@@]1(O)CC[C@H]3Cc4c([nH]c5ccccc45)[C@]23C	3224310	IC50					IC50				Not Active		0	BAO_0000190			620592	CHEMBL1111225	B	Antagonist activity at estrogen receptor alpha ligand binding domain expressed in african green monkey COS7 cells co-transfected with Gal4-LBD up to 10 uM by luciferase reporter gene assay	1	Scientific Literature				Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	8	Homologous protein			50247	CHEMBL1154793	19863083	J. Nat. Prod.	2009	72	11	1944	643	CHEMBL3307648	COS-7		
CHEMBL689	30180	CHEMBL689	30180	MANNITOL	MANNITOL	182.17	-3.59	121.38	1	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	7778925	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1444	374548	CHEMBL1444	374548	LETROZOLE	LETROZOLE	285.31	2.66	78.29	0	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3	7772245	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1464	394165	CHEMBL1464	394165	WARFARIN	WARFARIN	308.33	3.61	67.51	0	CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccccc3	7789353	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL267894	2366	CHEMBL267894	2366	AMOBARBITAL	AMOBARBITAL	226.28	1.39	78.76	0	CCC1(CCC(C)C)C(=O)NC(=NC1=O)O	7643438	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL1076211	611591	CHEMBL1076211	611591	TOLPERISONE	TOLPERISONE	245.37	3.3	20.31	0	CC(CN1CCCCC1)C(=O)c2ccc(C)cc2	7821533	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL660	27647	CHEMBL660	27647	AMANTADINE	AMANTADINE	151.25	1.91	26.02	0	NC12CC3CC(CC(C3)C1)C2	7626774	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL666	27780	CHEMBL666	27780	FOSCARNET	FOSCARNET	126	-.16	94.83	0	OC(=O)P(=O)(O)O	7655240	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL63323	97010	CHEMBL63323	97010	NIFLUMIC ACID	NIFLUMIC ACID	282.22	3.54	62.22	0	OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F	7744199	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL2367892	1542343	CHEMBL2367892	1542343	TEICOPLANIN	TEICOPLANIN	1767.46				CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]5NC(=O)[C@@H](Cc6ccc(Oc7cc4cc(Oc8ccc2cc8Cl)c7O[C@@H]9O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]9NC(=O)C)c(Cl)c6)NC(=O)[C@H](N)c%10ccc(O)c(Oc%11cc(O)cc5c%11)c%10)c%12ccc(O)c(c%12)c%13c(O[C@H]%14O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]%14O)cc(O)cc%13[C@H](NC3=O)C(=O)O	7818883	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL642	27347	CHEMBL642	27347	ACEBUTOLOL	ACEBUTOLOL	336.43	2.37	87.66	0	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C	7631793	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
CHEMBL657	27629	CHEMBL657	27629	DIPHENHYDRAMINE	DIPHENHYDRAMINE	255.36	3.35	12.47	0	CN(C)CCOC(c1ccccc1)c2ccccc2	7681391	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774756	CHEMBL1909145	B	DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)	15	DrugMatrix			32644	Autocuration	BAO_0000219	19	CHEMBL206	SINGLE PROTEIN	P03372	Estrogen receptor alpha	Homo sapiens	9	Protein			59306	CHEMBL1909046							1759	CHEMBL3308860	Sf9		
