CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME,ACTIVITY_PARAMS,ACTIVITY_PROPS
CHEMBL363177,323151,CHEMBL363177,323151,,26,306.69,4.85,40.46,0.0,Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)cc3F,1511112,IC50,=,118.0,nM,6.93,IC50,=,118.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL1597831,1021715,CHEMBL1597831,1021715,,SID48410355,540.73,6.32,61.34,2.0,O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)N(Cc4ccccc4)c5ccccc5,4868768,IC50,=,120.0,nM,6.92,IC50,=,0.12,um,Not Active,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,688674,CHEMBL1614214,B,"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]",7,PubChem BioAssays,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,51887,CHEMBL1201862,,,,,,,,,,,
CHEMBL3657164,1990031,CHEMBL3657164,1990031,,BDBM129647,470.61,6.24,46.86,1.0,COc1cccc(c1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,17643898,IC50,=,120.0,nM,6.92,IC50,=,120.0,nM,261370,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1528692,CHEMBL3705466,B,"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",37,BindingDB Database,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,94499,CHEMBL3639280,,,2014.0,,,,,,,,
CHEMBL3360845,1825028,CHEMBL3360845,1825028,,21,347.37,3.63,70.0,0.0,Oc1ccc(cc1)[C@H]2[C@H](Oc3ccccc3)C(=O)N2c4ccc(O)cc4,15116762,IC50,=,140.0,nM,6.85,IC50,=,0.14,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1433493,CHEMBL3382763,B,Displacement of fluorescein-labeled estrogen from human recombinant ERalpha by fluorescence polarization based competitive binding affinity assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,89676,CHEMBL3352633,25369367.0,J. Med. Chem.,2014.0,57.0,22.0,9370.0,,,,,
CHEMBL231810,394989,CHEMBL231810,394989,,12,281.29,4.16,52.82,0.0,O\N=C\c1ccc(c2ccc(O)c(F)c2)c3ccccc13,1956806,IC50,=,148.0,nM,6.83,IC50,=,148.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,441411,CHEMBL891640,B,Inhibition of human ERalpha by radioligand binding assay,1,Scientific Literature,Homo sapiens,,9606.0,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,36281,CHEMBL1146346,17188490.0,Bioorg. Med. Chem. Lett.,2007.0,17.0,4.0,902.0,,,,,
CHEMBL425092,364518,CHEMBL425092,364518,,8b,314.34,3.46,86.99,0.0,CCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,1796019,IC50,=,155.0,nM,6.81,IC50,=,155.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,422409,CHEMBL909843,B,Displacement of [3H]E2 from human recombinant ERalpha LBD by SPA,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,34745,CHEMBL1137296,17149865.0,J. Med. Chem.,2006.0,49.0,25.0,7357.0,,,,,
CHEMBL189287,313422,CHEMBL189287,313422,,85,243.22,2.61,86.72,0.0,Oc1ccc(c(O)c1)c2oc3ccc(O)cc3n2,1468255,IC50,=,190.0,nM,6.72,IC50,=,190.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL1628029,1050920,CHEMBL1628029,1050920,,2,496.82,9.27,40.46,1.0,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,1921144,IC50,=,193.0,nM,6.71,IC50,=,193.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,445590,CHEMBL895878,B,Binding affinity to human ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Intermediate,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,36656,CHEMBL1148765,17696335.0,J. Med. Chem.,2007.0,50.0,18.0,4471.0,,,,,
CHEMBL221676,373280,CHEMBL221676,373280,,8c,368.36,5.48,38.05,1.0,Oc1ccc(cc1)c2nn(Cc3ccccc3)c4c(cccc24)C(F)(F)F,1840002,IC50,=,196.0,nM,6.71,IC50,=,196.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,429939,CHEMBL916819,B,Activity at human ERalpha expressed in HAECT1 cells assessed as inhibition of NF-kappaB transcription,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,35287,CHEMBL1149265,15588074.0,J. Med. Chem.,2004.0,47.0,26.0,6435.0,,,,,
CHEMBL3885342,2098673,CHEMBL3885342,2098673,,9; GLL398,398.27,,,,CCC(=C(c1ccc(\C=C\C(=O)O)cc1)c2ccc(cc2)B(O)O)c3ccccc3,16843635,IC50,=,210.0,nM,6.68,IC50,=,0.21,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,1634292,CHEMBL3877084,B,Downregulation of ERalpha in human MCF7 cells after 4 hrs by Western blot analysis,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,102113,CHEMBL3875228,28105283.0,ACS Med Chem Lett,2017.0,8.0,1.0,102.0,491.0,CHEMBL3308403,MCF7,,
CHEMBL381697,342482,CHEMBL381697,342482,,28,363.21,4.35,59.67,0.0,COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,1694921,IC50,=,225.0,nM,6.65,IC50,=,225.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,340343,CHEMBL865582,B,Binding affinity to ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30876,CHEMBL1139663,16412638.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,6.0,1468.0,,,,,
CHEMBL188846,313647,CHEMBL188846,313647,,123,271.25,3.69,66.49,0.0,Oc1ccc(c(F)c1)c2oc3c(C=C)cc(O)cc3n2,1469089,IC50,=,227.0,nM,6.64,IC50,=,227.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL211666,354212,CHEMBL211666,354212,,16,357.25,4.37,45.75,0.0,BrC1=C2c3ccc4[nH]ncc4c3C[C@]2(CC5CC5)CCC1=O,1758829,IC50,=,230.0,nM,6.64,IC50,=,230.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,383638,CHEMBL868001,B,Binding affinity to human ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31545,CHEMBL1146005,16730987.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,15.0,3896.0,,,,,
CHEMBL365941,323048,CHEMBL365941,323048,,52,282.27,3.87,57.53,0.0,Oc1ccc2cc(cc(C=O)c2c1)c3ccc(O)c(F)c3,1511554,IC50,=,231.0,nM,6.64,IC50,=,231.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL2112469,1384720,CHEMBL2112469,1384720,,13,402.49,5.7,66.76,1.0,OC(=O)CCCOc1ccc(cc1)\C(=C\CCc2ccccc2)\c3ccc(O)cc3,1209424,IC50,=,235.0,nM,6.63,IC50,=,235.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67508,CHEMBL682292,B,Displacement of [3H]17-beta-estradiol from human estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,15064,CHEMBL1132343,10447957.0,J. Med. Chem.,1999.0,42.0,16.0,3126.0,,,,,
CHEMBL2401848,1569433,CHEMBL2401848,1569433,,2,643.83,7.89,92.51,2.0,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)cc2)\c5ccccc5,13373747,IC50,=,248.0,nM,6.61,IC50,=,0.248,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,969612,CHEMBL2406604,B,Antagonist activity at Gal4 DBD-fused human ERalpha LBD expressed in HEK293T cells assessed as inhibition of estradiol-induced transcriptional activation after 20 hrs by luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,74240,CHEMBL2401729,23786452.0,J. Med. Chem.,2013.0,56.0,14.0,5782.0,5545.0,CHEMBL3706569,HEK-293T,,
CHEMBL210143,351067,CHEMBL210143,351067,,22,312.45,5.43,37.3,1.0,CCCCC1=C2c3ccc(O)cc3CC2(CCCC)CCC1=O,1747393,IC50,=,273.0,nM,6.56,IC50,=,273.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,371967,CHEMBL852960,B,Binding affinity to ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31399,CHEMBL1138102,16632357.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,13.0,3489.0,,,,,
CHEMBL194265,330277,CHEMBL194265,330277,,13b,334.14,4.21,53.35,0.0,Oc1ccc2nc(cc(Br)c2c1)c3ccc(O)c(F)c3,1615267,IC50,=,283.0,nM,6.55,IC50,=,283.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,321259,CHEMBL881884,B,Binding affinity for human Estrogen receptor alpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30057,CHEMBL1140390,16098741.0,Bioorg. Med. Chem. Lett.,2005.0,15.0,20.0,4520.0,,,,,
CHEMBL384708,357064,CHEMBL384708,357064,,7b,282.38,4.12,37.3,0.0,CC[C@H]1CC[C@@H]2C[C@]13Cc4cc(O)ccc4C3=C(C)C2=O,1760151,IC50,=,310.0,nM,6.51,IC50,=,310.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,405015,CHEMBL868058,B,Binding affinity to human recombinant ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31792,CHEMBL1149514,16815012.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,17.0,4462.0,,,,,
CHEMBL1254532,703996,CHEMBL1254532,703996,,7c,427.55,5.32,50.52,1.0,Oc1ccc2nc(c3ccccc3)n(Cc4ccc(OCCN5CCCCC5)cc4)c2c1,3460915,IC50,=,310.0,nM,6.51,IC50,=,0.31,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,662247,CHEMBL1252339,F,Antagonist activity at human ERalpha expressed in human MCF7 cells by luciferase reporter gene assay,1,Scientific Literature,Homo sapiens,,9606.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,52827,CHEMBL1250439,20598555.0,Bioorg. Med. Chem.,2010.0,18.0,14.0,4905.0,491.0,CHEMBL3308403,MCF7,,
CHEMBL195280,323047,CHEMBL195280,323047,,51,297.26,4.07,64.25,0.0,Oc1ccc(cc1F)c2cc(C#N)c3c(F)c(O)ccc3c2,1511551,IC50,=,312.0,nM,6.51,IC50,=,312.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL201013,338556,CHEMBL201013,338556,,"15, GSK-5182",417.55,5.06,52.93,1.0,CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,1681385,IC50,=,320.0,nM,6.5,IC50,=,0.32,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,333988,CHEMBL867062,B,Displacement of [3H]estradiol from ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30691,CHEMBL1149464,16307879.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,4.0,821.0,,,,,
CHEMBL202691,339067,CHEMBL202691,339067,,4c,291.37,2.92,57.61,0.0,CCN(c1ccccc1)S(=O)(=O)c2ccc(O)c(C)c2,1681717,IC50,=,328.0,nM,6.48,IC50,=,328.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,333816,CHEMBL865275,F,Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30683,CHEMBL1149456,16300947.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,4.0,854.0,,,,,
CHEMBL363633,322957,CHEMBL363633,322957,,56,292.31,4.43,40.46,0.0,CC#Cc1cc(cc2ccc(O)cc12)c3ccc(O)c(F)c3,1511568,IC50,=,343.0,nM,6.46,IC50,=,343.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306245,CHEMBL831155,B,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21284,CHEMBL1139538,15943471.0,J. Med. Chem.,2005.0,48.0,12.0,3953.0,,,,,
CHEMBL362355,313615,CHEMBL362355,313615,,66,356.18,4.82,66.49,0.0,Oc1ccc2nc(oc2c1)c3cccc4c(Br)c(O)ccc34,1470116,IC50,=,373.0,nM,6.43,IC50,=,373.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL204902,341864,CHEMBL204902,341864,,36,270.28,3.23,70.67,0.0,CCc1c(O)ccc2c3ccc(O)c(C)c3OC(=O)c12,1694913,IC50,=,484.0,nM,6.32,IC50,=,484.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,340343,CHEMBL865582,B,Binding affinity to ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30876,CHEMBL1139663,16412638.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,6.0,1468.0,,,,,
CHEMBL364329,313878,CHEMBL364329,313878,,108,255.27,3.47,66.49,0.0,CCc1cc(O)cc2nc(oc12)c3ccc(O)cc3,1468803,IC50,=,537.0,nM,6.27,IC50,=,537.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL187000,313646,CHEMBL187000,313646,,122,285.27,4.08,66.49,0.0,C\C=C/c1cc(O)cc2nc(oc12)c3ccc(O)cc3F,1469085,IC50,=,539.0,nM,6.27,IC50,=,539.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL30769,45162,CHEMBL30769,45162,,8,397.47,3.92,79.23,0.0,C[C@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(OCCN4CCCCC4)cc3,1302993,IC50,=,551.0,nM,6.26,IC50,=,551.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,67364,CHEMBL676818,B,Binding affinity against human estrogen receptor alpha in competitive binding assay,1,Scientific Literature,,,,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,8,Homologous protein,,,6701,CHEMBL1147620,15006374.0,Bioorg. Med. Chem. Lett.,2004.0,14.0,6.0,1417.0,,,,,
CHEMBL209269,351152,CHEMBL209269,351152,,43,270.37,4.26,37.3,0.0,CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)C,1747268,IC50,=,567.0,nM,6.25,IC50,=,567.0,nM,,,1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,371967,CHEMBL852960,B,Binding affinity to ERalpha by scintillation proximity assay,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,31399,CHEMBL1138102,16632357.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,13.0,3489.0,,,,,
CHEMBL206600,341679,CHEMBL206600,341679,,30,242.23,2.67,70.67,0.0,Cc1c(O)ccc2c1OC(=O)c3cc(O)ccc23,1694919,IC50,=,654.0,nM,6.18,IC50,=,654.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,340343,CHEMBL865582,B,Binding affinity to ERalpha,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000357,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,30876,CHEMBL1139663,16412638.0,Bioorg. Med. Chem. Lett.,2006.0,16.0,6.0,1468.0,,,,,
CHEMBL365016,313679,CHEMBL365016,313679,,119,267.28,3.94,66.49,0.0,C\C=C/c1cc(O)cc2nc(oc12)c3ccc(O)cc3,1469076,IC50,=,775.0,nM,6.11,IC50,=,775.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL1162,187962,CHEMBL1162,187962,NORETHINDRONE,NORETHINDRONE,298.43,3.49,37.3,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,7722959,IC50,=,808.0,nM,6.09,IC50,=,0.8079999999999999,uM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,774756,CHEMBL1909145,B,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),15,DrugMatrix,,,32644.0,Autocuration,BAO_0000219,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,59306,CHEMBL1909046,,,,,,,1759.0,CHEMBL3308860,Sf9,,
CHEMBL188516,313905,CHEMBL188516,313905,,130,293.28,4.17,79.63,0.0,Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)c4occc4,1469216,IC50,=,809.0,nM,6.09,IC50,=,809.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
CHEMBL188882,313242,CHEMBL188882,313242,,36,227.22,2.91,66.49,0.0,Oc1ccc(cc1)c2noc3cc(O)ccc23,1469605,IC50,=,815.0,nM,6.09,IC50,=,815.0,nM,,,0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,306463,CHEMBL829540,B,Inhibitory concentration against human ER alpha expressed in Escherichia coli was determined using [3H]17-beta-estradiol as radio ligand,1,Scientific Literature,Homo sapiens,,9606.0,Expert,BAO_0000019,19,CHEMBL206,SINGLE PROTEIN,P03372,Estrogen receptor alpha,Homo sapiens,9,Protein,Hormone_recep,high,21108,CHEMBL1138773,15456246.0,J. Med. Chem.,2004.0,47.0,21.0,5021.0,,,,,
